original_ds,df,RiscoOriginal,RiscoTransformado,UtilOriginal,UtilTransformado,model
ds5,ds5_transf0_qi1.csv,0.779115508,0.008943083,0.873766706,0.869767768,Random Forest
ds5,ds5_transf0_qi1.csv,0.779115508,0.008943083,0.868447947,0.871021888,Random Forest
ds5,ds5_transf0_qi1.csv,0.779115508,0.008943083,0.872709423,0.873361163,Random Forest
ds33,ds33_transf1_qi0.csv,0.993696085,0.011336581,0.833349587,0.832511657,Random Forest
ds33,ds33_transf1_qi0.csv,0.993696085,0.011336581,0.832113085,0.83220976,Random Forest
ds33,ds33_transf1_qi0.csv,0.993696085,0.011336581,0.831646762,0.832212159,Random Forest
ds33,ds33_transf1_qi0.csv,0.993696085,0.011336581,0.859526387,0.861053291,Random Forest
ds33,ds33_transf1_qi0.csv,0.993696085,0.011336581,0.85843826,0.862492441,Random Forest
ds33,ds33_transf1_qi0.csv,0.993696085,0.011336581,0.860036449,0.862968977,Random Forest
ds33,ds33_transf1_qi0.csv,0.993696085,0.011336581,0.872689344,0.876581148,Random Forest
ds33,ds33_transf1_qi0.csv,0.993696085,0.011336581,0.870098451,0.875773391,Random Forest
ds33,ds33_transf1_qi0.csv,0.993696085,0.011336581,0.871555378,0.875606278,Random Forest
ds10,ds10_transf0_qi4.csv,0.813779096,0.009260174,0.859577799,0.85551988,Random Forest
ds10,ds10_transf0_qi4.csv,0.813779096,0.009260174,0.857620819,0.856800552,Random Forest
ds10,ds10_transf0_qi4.csv,0.813779096,0.009260174,0.854934596,0.856266305,Random Forest
ds10,ds10_transf0_qi4.csv,0.813779096,0.009260174,0.885410328,0.882053551,Random Forest
ds10,ds10_transf0_qi4.csv,0.813779096,0.009260174,0.887247453,0.879738978,Random Forest
ds10,ds10_transf0_qi4.csv,0.813779096,0.009260174,0.888126033,0.881683177,Random Forest
ds10,ds10_transf0_qi4.csv,0.813779096,0.009260174,0.888467366,0.891476224,Random Forest
ds10,ds10_transf0_qi4.csv,0.813779096,0.009260174,0.888622238,0.891477814,Random Forest
ds10,ds10_transf0_qi4.csv,0.813779096,0.009260174,0.890282413,0.890569168,Random Forest
ds10,ds10_transf1_qi4.csv,0.813779096,0.009253776,0.859577799,0.848725552,Random Forest
ds10,ds10_transf1_qi4.csv,0.813779096,0.009253776,0.857620819,0.852853143,Random Forest
ds10,ds10_transf1_qi4.csv,0.813779096,0.009253776,0.854934596,0.853836669,Random Forest
ds10,ds10_transf1_qi4.csv,0.813779096,0.009253776,0.885410328,0.88062316,Random Forest
ds10,ds10_transf1_qi4.csv,0.813779096,0.009253776,0.887247453,0.877383168,Random Forest
ds10,ds10_transf1_qi4.csv,0.813779096,0.009253776,0.888126033,0.877987984,Random Forest
ds10,ds10_transf1_qi4.csv,0.813779096,0.009253776,0.888467366,0.888740422,Random Forest
ds10,ds10_transf1_qi4.csv,0.813779096,0.009253776,0.888622238,0.891145167,Random Forest
ds10,ds10_transf1_qi4.csv,0.813779096,0.009253776,0.890282413,0.889278881,Random Forest
ds33,ds33_transf0_qi4.csv,0.916427044,0.009662974,0.833349587,0.837287589,Random Forest
ds33,ds33_transf0_qi4.csv,0.916427044,0.009662974,0.832113085,0.836699795,Random Forest
ds33,ds33_transf0_qi4.csv,0.916427044,0.009662974,0.831646762,0.836988644,Random Forest
ds33,ds33_transf0_qi4.csv,0.916427044,0.009662974,0.859526387,0.84810804,Random Forest
ds33,ds33_transf0_qi4.csv,0.916427044,0.009662974,0.85843826,0.849577947,Random Forest
ds33,ds33_transf0_qi4.csv,0.916427044,0.009662974,0.860036449,0.847114316,Random Forest
ds33,ds33_transf0_qi4.csv,0.916427044,0.009662974,0.872689344,0.858466349,Random Forest
ds33,ds33_transf0_qi4.csv,0.916427044,0.009662974,0.870098451,0.859878071,Random Forest
ds33,ds33_transf0_qi4.csv,0.916427044,0.009662974,0.871555378,0.861644547,Random Forest
ds10,ds10_transf2_qi4.csv,0.813779096,0.00830758,0.859577799,0.831261261,Random Forest
ds10,ds10_transf2_qi4.csv,0.813779096,0.00830758,0.857620819,0.833829189,Random Forest
ds10,ds10_transf2_qi4.csv,0.813779096,0.00830758,0.854934596,0.834074659,Random Forest
ds10,ds10_transf2_qi4.csv,0.813779096,0.00830758,0.885410328,0.877001373,Random Forest
ds10,ds10_transf2_qi4.csv,0.813779096,0.00830758,0.887247453,0.877492886,Random Forest
ds10,ds10_transf2_qi4.csv,0.813779096,0.00830758,0.888126033,0.87736645,Random Forest
ds10,ds10_transf2_qi4.csv,0.813779096,0.00830758,0.888467366,0.887346657,Random Forest
ds10,ds10_transf2_qi4.csv,0.813779096,0.00830758,0.888622238,0.893367291,Random Forest
ds10,ds10_transf2_qi4.csv,0.813779096,0.00830758,0.890282413,0.889540636,Random Forest
ds5,ds5_transf1_qi3.csv,0.790845773,0.007300654,0.852218739,0.851864795,Random Forest
ds5,ds5_transf1_qi3.csv,0.790845773,0.007300654,0.850265935,0.853755565,Random Forest
ds5,ds5_transf1_qi3.csv,0.790845773,0.007300654,0.851040412,0.852092172,Random Forest
ds5,ds5_transf1_qi3.csv,0.790845773,0.007300654,0.859400591,0.862693437,Random Forest
ds5,ds5_transf1_qi3.csv,0.790845773,0.007300654,0.858760945,0.864745604,Random Forest
ds5,ds5_transf1_qi3.csv,0.790845773,0.007300654,0.859355817,0.859953405,Random Forest
ds5,ds5_transf1_qi3.csv,0.790845773,0.007300654,0.873766706,0.868047645,Random Forest
ds5,ds5_transf1_qi3.csv,0.790845773,0.007300654,0.868447947,0.868618774,Random Forest
ds5,ds5_transf1_qi3.csv,0.790845773,0.007300654,0.872709423,0.866374561,Random Forest
ds37,ds37_transf0_qi3.csv,0.9934,0.009136785,0.804244678,0.805534597,Random Forest
ds37,ds37_transf0_qi3.csv,0.9934,0.009136785,0.800492474,0.806774202,Random Forest
ds37,ds37_transf0_qi3.csv,0.9934,0.009136785,0.798776212,0.803296276,Random Forest
ds37,ds37_transf0_qi3.csv,0.9934,0.009136785,0.913502913,0.910911226,Random Forest
ds37,ds37_transf0_qi3.csv,0.9934,0.009136785,0.918916291,0.91442088,Random Forest
ds37,ds37_transf0_qi3.csv,0.9934,0.009136785,0.920116229,0.918305756,Random Forest
ds37,ds37_transf0_qi3.csv,0.9934,0.009136785,0.936103404,0.927325746,Random Forest
ds37,ds37_transf0_qi3.csv,0.9934,0.009136785,0.936719956,0.92736409,Random Forest
ds37,ds37_transf0_qi3.csv,0.9934,0.009136785,0.937838645,0.929561191,Random Forest
ds37,ds37_transf1_qi3.csv,0.9934,0.009136785,0.804244678,0.80580772,Random Forest
ds37,ds37_transf1_qi3.csv,0.9934,0.009136785,0.800492474,0.80265395,Random Forest
ds37,ds37_transf1_qi3.csv,0.9934,0.009136785,0.798776212,0.802941129,Random Forest
ds37,ds37_transf1_qi3.csv,0.9934,0.009136785,0.913502913,0.90951669,Random Forest
ds37,ds37_transf1_qi3.csv,0.9934,0.009136785,0.918916291,0.912110158,Random Forest
ds37,ds37_transf1_qi3.csv,0.9934,0.009136785,0.920116229,0.915767329,Random Forest
ds37,ds37_transf1_qi3.csv,0.9934,0.009136785,0.936103404,0.928924562,Random Forest
ds37,ds37_transf1_qi3.csv,0.9934,0.009136785,0.936719956,0.931057678,Random Forest
ds37,ds37_transf1_qi3.csv,0.9934,0.009136785,0.937838645,0.930832913,Random Forest
ds37,ds37_transf2_qi3.csv,0.9934,0.009136785,0.804244678,0.804950826,Random Forest
ds37,ds37_transf2_qi3.csv,0.9934,0.009136785,0.800492474,0.805716293,Random Forest
ds37,ds37_transf2_qi3.csv,0.9934,0.009136785,0.798776212,0.802079685,Random Forest
ds37,ds37_transf2_qi3.csv,0.9934,0.009136785,0.913502913,0.90747744,Random Forest
ds37,ds37_transf2_qi3.csv,0.9934,0.009136785,0.918916291,0.910841221,Random Forest
ds37,ds37_transf2_qi3.csv,0.9934,0.009136785,0.920116229,0.91396879,Random Forest
ds37,ds37_transf2_qi3.csv,0.9934,0.009136785,0.936103404,0.926456418,Random Forest
ds37,ds37_transf2_qi3.csv,0.9934,0.009136785,0.936719956,0.930262081,Random Forest
ds37,ds37_transf2_qi3.csv,0.9934,0.009136785,0.937838645,0.931251542,Random Forest
ds55,ds55_transf0_qi3.csv,0.706406593,0.006448595,0.931362884,0.888802595,Random Forest
ds55,ds55_transf0_qi3.csv,0.706406593,0.006448595,0.931362884,0.88880944,Random Forest
ds55,ds55_transf0_qi3.csv,0.706406593,0.006448595,0.931362884,0.88880953,Random Forest
ds55,ds55_transf0_qi3.csv,0.706406593,0.006448595,0.938401279,0.897287613,Random Forest
ds55,ds55_transf0_qi3.csv,0.706406593,0.006448595,0.93865697,0.897778358,Random Forest
ds55,ds55_transf0_qi3.csv,0.706406593,0.006448595,0.938493106,0.897746696,Random Forest
ds55,ds55_transf0_qi3.csv,0.706406593,0.006448595,0.944924842,0.904895382,Random Forest
ds55,ds55_transf0_qi3.csv,0.706406593,0.006448595,0.944880878,0.904766356,Random Forest
ds55,ds55_transf0_qi3.csv,0.706406593,0.006448595,0.944756484,0.904948456,Random Forest
ds5,ds5_transf2_qi1.csv,0.779115508,0.007010769,0.852218739,0.852538527,Random Forest
ds5,ds5_transf2_qi1.csv,0.779115508,0.007010769,0.850265935,0.853686619,Random Forest
ds5,ds5_transf2_qi1.csv,0.779115508,0.007010769,0.851040412,0.852738394,Random Forest
ds5,ds5_transf2_qi1.csv,0.779115508,0.007010769,0.859400591,0.865637612,Random Forest
ds5,ds5_transf2_qi1.csv,0.779115508,0.007010769,0.858760945,0.864797927,Random Forest
ds5,ds5_transf2_qi1.csv,0.779115508,0.007010769,0.859355817,0.864123438,Random Forest
ds5,ds5_transf2_qi1.csv,0.779115508,0.007010769,0.873766706,0.871688762,Random Forest
ds5,ds5_transf2_qi1.csv,0.779115508,0.007010769,0.868447947,0.8707241,Random Forest
ds5,ds5_transf2_qi1.csv,0.779115508,0.007010769,0.872709423,0.872748865,Random Forest
ds5,ds5_transf2_qi3.csv,0.790845773,0.006975306,0.852218739,0.852045342,Random Forest
ds5,ds5_transf2_qi3.csv,0.790845773,0.006975306,0.850265935,0.852050213,Random Forest
ds5,ds5_transf2_qi3.csv,0.790845773,0.006975306,0.851040412,0.85234073,Random Forest
ds5,ds5_transf2_qi3.csv,0.790845773,0.006975306,0.859400591,0.863912051,Random Forest
ds5,ds5_transf2_qi3.csv,0.790845773,0.006975306,0.858760945,0.861324398,Random Forest
ds5,ds5_transf2_qi3.csv,0.790845773,0.006975306,0.859355817,0.861186556,Random Forest
ds5,ds5_transf2_qi3.csv,0.790845773,0.006975306,0.873766706,0.867871013,Random Forest
ds5,ds5_transf2_qi3.csv,0.790845773,0.006975306,0.868447947,0.865148965,Random Forest
ds5,ds5_transf2_qi3.csv,0.790845773,0.006975306,0.872709423,0.867329464,Random Forest
ds33,ds33_transf1_qi2.csv,0.926257807,0.007572527,0.833349587,0.842683188,Random Forest
ds33,ds33_transf1_qi2.csv,0.926257807,0.007572527,0.832113085,0.8426142,Random Forest
ds33,ds33_transf1_qi2.csv,0.926257807,0.007572527,0.831646762,0.842683188,Random Forest
ds33,ds33_transf1_qi2.csv,0.926257807,0.007572527,0.859526387,0.851168466,Random Forest
ds33,ds33_transf1_qi2.csv,0.926257807,0.007572527,0.85843826,0.849738241,Random Forest
ds33,ds33_transf1_qi2.csv,0.926257807,0.007572527,0.860036449,0.84990168,Random Forest
ds33,ds33_transf1_qi2.csv,0.926257807,0.007572527,0.872689344,0.870619798,Random Forest
ds33,ds33_transf1_qi2.csv,0.926257807,0.007572527,0.870098451,0.868713357,Random Forest
ds33,ds33_transf1_qi2.csv,0.926257807,0.007572527,0.871555378,0.870599757,Random Forest
ds5,ds5_transf2_qi4.csv,0.885710885,0.007115377,0.852218739,0.857522088,Random Forest
ds5,ds5_transf2_qi4.csv,0.885710885,0.007115377,0.850265935,0.857322095,Random Forest
ds5,ds5_transf2_qi4.csv,0.885710885,0.007115377,0.851040412,0.857550673,Random Forest
ds5,ds5_transf2_qi4.csv,0.885710885,0.007115377,0.859400591,0.859448517,Random Forest
ds5,ds5_transf2_qi4.csv,0.885710885,0.007115377,0.858760945,0.858027776,Random Forest
ds5,ds5_transf2_qi4.csv,0.885710885,0.007115377,0.859355817,0.859157052,Random Forest
ds5,ds5_transf2_qi4.csv,0.885710885,0.007115377,0.873766706,0.871331988,Random Forest
ds5,ds5_transf2_qi4.csv,0.885710885,0.007115377,0.868447947,0.871645466,Random Forest
ds5,ds5_transf2_qi4.csv,0.885710885,0.007115377,0.872709423,0.873963275,Random Forest
ds51,ds51_transf1_qi1.csv,0.648945907,0.005167794,0.755167145,0.748941666,Random Forest
ds51,ds51_transf1_qi1.csv,0.648945907,0.005167794,0.755814806,0.748317617,Random Forest
ds51,ds51_transf1_qi1.csv,0.648945907,0.005167794,0.754972269,0.747367978,Random Forest
ds51,ds51_transf1_qi1.csv,0.648945907,0.005167794,0.762511074,0.759699446,Random Forest
ds51,ds51_transf1_qi1.csv,0.648945907,0.005167794,0.762993931,0.759227451,Random Forest
ds51,ds51_transf1_qi1.csv,0.648945907,0.005167794,0.762260597,0.759527908,Random Forest
ds51,ds51_transf1_qi1.csv,0.648945907,0.005167794,0.766768921,0.764249629,Random Forest
ds51,ds51_transf1_qi1.csv,0.648945907,0.005167794,0.765760494,0.763878455,Random Forest
ds51,ds51_transf1_qi1.csv,0.648945907,0.005167794,0.765381157,0.763892092,Random Forest
ds5,ds5_transf0_qi0.csv,0.874183907,0.006550447,0.852218739,0.846951348,Random Forest
ds5,ds5_transf0_qi0.csv,0.874183907,0.006550447,0.850265935,0.845800045,Random Forest
ds5,ds5_transf0_qi0.csv,0.874183907,0.006550447,0.851040412,0.846262973,Random Forest
ds5,ds5_transf0_qi0.csv,0.874183907,0.006550447,0.859400591,0.854377536,Random Forest
ds5,ds5_transf0_qi0.csv,0.874183907,0.006550447,0.858760945,0.856904207,Random Forest
ds5,ds5_transf0_qi0.csv,0.874183907,0.006550447,0.859355817,0.857420978,Random Forest
ds5,ds5_transf0_qi0.csv,0.874183907,0.006550447,0.873766706,0.861250035,Random Forest
ds5,ds5_transf0_qi0.csv,0.874183907,0.006550447,0.868447947,0.866614619,Random Forest
ds5,ds5_transf0_qi0.csv,0.874183907,0.006550447,0.872709423,0.864844523,Random Forest
ds51,ds51_transf0_qi3.csv,0.527463027,0.003913553,0.755167145,0.751688027,Random Forest
ds51,ds51_transf0_qi3.csv,0.527463027,0.003913553,0.755814806,0.751422828,Random Forest
ds51,ds51_transf0_qi3.csv,0.527463027,0.003913553,0.754972269,0.750977144,Random Forest
ds51,ds51_transf0_qi3.csv,0.527463027,0.003913553,0.762511074,0.761725236,Random Forest
ds51,ds51_transf0_qi3.csv,0.527463027,0.003913553,0.762993931,0.761988719,Random Forest
ds51,ds51_transf0_qi3.csv,0.527463027,0.003913553,0.762260597,0.762201699,Random Forest
ds51,ds51_transf0_qi3.csv,0.527463027,0.003913553,0.766768921,0.763107078,Random Forest
ds51,ds51_transf0_qi3.csv,0.527463027,0.003913553,0.765760494,0.765628054,Random Forest
ds51,ds51_transf0_qi3.csv,0.527463027,0.003913553,0.765381157,0.764199995,Random Forest
ds5,ds5_transf2_qi0.csv,0.874183907,0.006438256,0.852218739,0.845876291,Random Forest
ds5,ds5_transf2_qi0.csv,0.874183907,0.006438256,0.850265935,0.845622301,Random Forest
ds5,ds5_transf2_qi0.csv,0.874183907,0.006438256,0.851040412,0.846120483,Random Forest
ds5,ds5_transf2_qi0.csv,0.874183907,0.006438256,0.859400591,0.856026871,Random Forest
ds5,ds5_transf2_qi0.csv,0.874183907,0.006438256,0.858760945,0.85580897,Random Forest
ds5,ds5_transf2_qi0.csv,0.874183907,0.006438256,0.859355817,0.851166847,Random Forest
ds5,ds5_transf2_qi0.csv,0.874183907,0.006438256,0.873766706,0.862729569,Random Forest
ds5,ds5_transf2_qi0.csv,0.874183907,0.006438256,0.868447947,0.861104244,Random Forest
ds5,ds5_transf2_qi0.csv,0.874183907,0.006438256,0.872709423,0.858859247,Random Forest
ds51,ds51_transf0_qi1.csv,0.648945907,0.004406902,0.755167145,0.750933002,Random Forest
ds51,ds51_transf0_qi1.csv,0.648945907,0.004406902,0.755814806,0.748842016,Random Forest
ds51,ds51_transf0_qi1.csv,0.648945907,0.004406902,0.754972269,0.749929733,Random Forest
ds51,ds51_transf0_qi1.csv,0.648945907,0.004406902,0.762511074,0.75922985,Random Forest
ds51,ds51_transf0_qi1.csv,0.648945907,0.004406902,0.762993931,0.759034626,Random Forest
ds51,ds51_transf0_qi1.csv,0.648945907,0.004406902,0.762260597,0.758805499,Random Forest
ds51,ds51_transf0_qi1.csv,0.648945907,0.004406902,0.766768921,0.765151662,Random Forest
ds51,ds51_transf0_qi1.csv,0.648945907,0.004406902,0.765760494,0.765400311,Random Forest
ds51,ds51_transf0_qi1.csv,0.648945907,0.004406902,0.765381157,0.765838746,Random Forest
ds51,ds51_transf2_qi4.csv,0.689203912,0.004595995,0.755167145,0.751746557,Random Forest
ds51,ds51_transf2_qi4.csv,0.689203912,0.004595995,0.755814806,0.752840719,Random Forest
ds51,ds51_transf2_qi4.csv,0.689203912,0.004595995,0.754972269,0.75231241,Random Forest
ds51,ds51_transf2_qi4.csv,0.689203912,0.004595995,0.762511074,0.762311197,Random Forest
ds51,ds51_transf2_qi4.csv,0.689203912,0.004595995,0.762993931,0.762879574,Random Forest
ds51,ds51_transf2_qi4.csv,0.689203912,0.004595995,0.762260597,0.76260645,Random Forest
ds51,ds51_transf2_qi4.csv,0.689203912,0.004595995,0.766768921,0.764802067,Random Forest
ds51,ds51_transf2_qi4.csv,0.689203912,0.004595995,0.765760494,0.766146464,Random Forest
ds51,ds51_transf2_qi4.csv,0.689203912,0.004595995,0.765381157,0.767826615,Random Forest
ds51,ds51_transf1_qi0.csv,0.633948365,0.003801393,0.755167145,0.752433727,Random Forest
ds51,ds51_transf1_qi0.csv,0.633948365,0.003801393,0.755814806,0.752601968,Random Forest
ds51,ds51_transf1_qi0.csv,0.633948365,0.003801393,0.754972269,0.753443736,Random Forest
ds51,ds51_transf1_qi0.csv,0.633948365,0.003801393,0.762511074,0.762644989,Random Forest
ds51,ds51_transf1_qi0.csv,0.633948365,0.003801393,0.762993931,0.761321921,Random Forest
ds51,ds51_transf1_qi0.csv,0.633948365,0.003801393,0.762260597,0.761150642,Random Forest
ds51,ds51_transf1_qi0.csv,0.633948365,0.003801393,0.766768921,0.768662389,Random Forest
ds51,ds51_transf1_qi0.csv,0.633948365,0.003801393,0.765760494,0.768902033,Random Forest
ds51,ds51_transf1_qi0.csv,0.633948365,0.003801393,0.765381157,0.767564778,Random Forest
ds51,ds51_transf1_qi3.csv,0.527463027,0.003157973,0.755167145,0.751468665,Random Forest
ds51,ds51_transf1_qi3.csv,0.527463027,0.003157973,0.755814806,0.749664973,Random Forest
ds51,ds51_transf1_qi3.csv,0.527463027,0.003157973,0.754972269,0.750918393,Random Forest
ds51,ds51_transf1_qi3.csv,0.527463027,0.003157973,0.762511074,0.764360149,Random Forest
ds51,ds51_transf1_qi3.csv,0.527463027,0.003157973,0.762993931,0.762996702,Random Forest
ds51,ds51_transf1_qi3.csv,0.527463027,0.003157973,0.762260597,0.761784472,Random Forest
ds51,ds51_transf1_qi3.csv,0.527463027,0.003157973,0.766768921,0.76724715,Random Forest
ds51,ds51_transf1_qi3.csv,0.527463027,0.003157973,0.765760494,0.766432806,Random Forest
ds51,ds51_transf1_qi3.csv,0.527463027,0.003157973,0.765381157,0.766686533,Random Forest
ds55,ds55_trans2_qi2.csv,0.525459599,0.003141448,0.931362884,0.912950565,Random Forest
ds55,ds55_trans2_qi2.csv,0.525459599,0.003141448,0.931362884,0.912950565,Random Forest
ds55,ds55_trans2_qi2.csv,0.525459599,0.003141448,0.931362884,0.912950565,Random Forest
ds55,ds55_trans2_qi2.csv,0.525459599,0.003141448,0.938401279,0.919683419,Random Forest
ds55,ds55_trans2_qi2.csv,0.525459599,0.003141448,0.93865697,0.919375795,Random Forest
ds55,ds55_trans2_qi2.csv,0.525459599,0.003141448,0.938493106,0.919670153,Random Forest
ds55,ds55_trans2_qi2.csv,0.525459599,0.003141448,0.944924842,0.926920675,Random Forest
ds55,ds55_trans2_qi2.csv,0.525459599,0.003141448,0.944880878,0.926708957,Random Forest
ds55,ds55_trans2_qi2.csv,0.525459599,0.003141448,0.944756484,0.92670842,Random Forest
ds55,ds55_transf1_qi2.csv,0.525459599,0.003141448,0.931362884,0.912950565,Random Forest
ds55,ds55_transf1_qi2.csv,0.525459599,0.003141448,0.931362884,0.912950565,Random Forest
ds55,ds55_transf1_qi2.csv,0.525459599,0.003141448,0.931362884,0.912950565,Random Forest
ds55,ds55_transf1_qi2.csv,0.525459599,0.003141448,0.938401279,0.919458028,Random Forest
ds55,ds55_transf1_qi2.csv,0.525459599,0.003141448,0.93865697,0.919771876,Random Forest
ds55,ds55_transf1_qi2.csv,0.525459599,0.003141448,0.938493106,0.919721739,Random Forest
ds55,ds55_transf1_qi2.csv,0.525459599,0.003141448,0.944924842,0.926383213,Random Forest
ds55,ds55_transf1_qi2.csv,0.525459599,0.003141448,0.944880878,0.926875763,Random Forest
ds55,ds55_transf1_qi2.csv,0.525459599,0.003141448,0.944756484,0.927076945,Random Forest
ds55,ds55_transf0_qi2.csv,0.525459599,0.003141448,0.931362884,0.912950565,Random Forest
ds55,ds55_transf0_qi2.csv,0.525459599,0.003141448,0.931362884,0.912950565,Random Forest
ds55,ds55_transf0_qi2.csv,0.525459599,0.003141448,0.931362884,0.912950565,Random Forest
ds55,ds55_transf0_qi2.csv,0.525459599,0.003141448,0.938401279,0.919183362,Random Forest
ds55,ds55_transf0_qi2.csv,0.525459599,0.003141448,0.93865697,0.919930452,Random Forest
ds55,ds55_transf0_qi2.csv,0.525459599,0.003141448,0.938493106,0.919917215,Random Forest
ds55,ds55_transf0_qi2.csv,0.525459599,0.003141448,0.944924842,0.926580554,Random Forest
ds55,ds55_transf0_qi2.csv,0.525459599,0.003141448,0.944880878,0.926817574,Random Forest
ds55,ds55_transf0_qi2.csv,0.525459599,0.003141448,0.944756484,0.926620977,Random Forest
